Posisi_LS,Posisi_BT,Yellowfin,Bigeye,Albacore
-9.35,127.4833333333,0,6,0
-9.6,126.7666666667,0,12,0
-9.6833333333,126.3,4,8,0
-9.6333333333,126.5166666667,4,12,0
-9.7833333333,126.4666666667,18,22,0
-9.4,117.75,5,3,0
-8.9833333333,122.1666666667,3,8,0
-9.0833333333,122.5833333333,2,13,0
-9.0833333333,122.6,2,2,0
-9.3166666667,120.9333333333,0,6,0
-9.1666666667,119,0,2,0
-9.0833333333,122.85,5,13,0
-9,122.25,2,8,0
-9.1,122.1666666667,7,15,0
-9.0833333333,122.0833333333,10,5,0
-9,122.0833333333,0,0,0
-8.2833333333,122.1666666667,5,11,0
-8.1333333333,122.45,12,4,0
-8.8833333333,122.5333333333,4,3,0
-9.1333333333,122.2,12,12,0
-9.0833333333,121.75,8,8,0
-9.1666666667,121.9166666667,11,7,0
-8.9333333333,122.75,3,3,0
-9.0666666667,122.0833333333,2,13,0
-9.05,122.25,0,19,0
-10,122.1666666667,2,3,0
-8.9,123.35,0,6,0
-8.9,123.9666666667,5,12,0
-9.0833333333,122.7833333333,2,10,0
-8.9833333333,122.95,5,13,0
-9.25,122.85,5,13,0
-9.0166666667,122.95,13,10,0
-9.05,122.7,4,12,0
-9.2166666667,122.8166666667,2,15,0
-9.2166666667,122.3833333333,4,7,0
-9.2166666667,122.5333333333,2,4,0
-9.2333333333,122.1333333333,4,7,0
-9.25,122.2333333333,4,0,0
-9.0333333333,123,2,6,0
-9.9666666667,122.9166666667,5,6,0
-9,123.2333333333,2,17,0
-8.9333333333,123.3,3,12,0
-8.9666666667,122.15,4,18,0
-9.0333333333,123.1833333333,0,18,0
-9.1333333333,122.4833333333,6,17,0
-9.5333333333,116.1,2,2,0
-9.5333333333,112.35,0,0,0
-9.3333333333,113.9833333333,2,2,0
-9.3333333333,114.3333333333,2,4,0
-9.5,114.5166666667,0,2,0
-7.1333333333,124.5166666667,2,2,0
-6.1833333333,124.9333333333,8,8,0
-5.8333333333,124.95,4,8,0
-5.4833333333,125.5833333333,8,2,0
-7.9666666667,117.5333333333,10,4,0
-5.0666666667,124.5,2,2,0
-5.5333333333,125.1333333333,0,4,0
-7.7,123.15,0,5,0
-7.75,117.8333333333,8,6,0
-4.4166666667,126,8,0,0
-7.7166666667,117.9,8,2,0
-7.75,118.4666666667,2,2,0
-7.8333333333,119.1666666667,3,5,0
-6.6166666667,122.3666666667,4,0,0
-7.6166666667,120.2,2,5,2
-8.0833333333,120.1166666667,6,6,0
-7.4333333333,115.8666666667,2,2,4
-9.1166666667,122.2166666667,9,8,0
-9.1333333333,122.3333333333,9,7,0
-9.0333333333,122.4166666667,10,6,0
-10.55,119.3666666667,0,5,0
-10.3666666667,118.6333333333,4,6,0
-10.2,111.6333333333,0,0,0
-9.9833333333,110.6333333333,0,2,0
-9.85,112.1666666667,5,3,0
-10.6,119.4166666667,13,5,0
-10.7833333333,119.6166666667,6,4,0
-10.7166666667,119.55,3,2,0
-10.15,119.0833333333,2,2,0
-10.0833333333,118.6666666667,3,2,0
-10.3333333333,118.9666666667,6,5,0
-10.1166666667,118.9666666667,4,5,0
-10.75,118.4166666667,2,3,1
-10.65,116.65,2,7,0
-9.6666666667,117,1,3,0
-10.8,116.6833333333,2,4,13
-10.95,116.75,7,0,4
-10.5833333333,118.8166666667,5,3,0
-10.2833333333,117.7166666667,2,6,0
-10.4333333333,118.5166666667,5,9,0
-9.05,113.5166666667,1,1,0
-10.0666666667,114.05,1,5,0
-10.3666666667,114.4333333333,0,10,0
-10.65,114.6,0,3,0
-10,115.7333333333,1,0,0
-10.15,114.2,4,12,0
-10.1166666667,114.1666666667,0,4,0
-10.2,114.1666666667,1,2,0
-9.8833333333,115.0666666667,0,3,0
-10.8333333333,110.7333333333,1,3,0
-10.75,112.2,1,5,0
-9.05,112.1666666667,1,1,0
-9.25,113,1,4,0
-9.4833333333,113.3666666667,1,1,0
-9.7166666667,111.7,2,2,0
-10.3,111.4166666667,0,4,2
-10.2166666667,112.0666666667,4,2,0
-10.5,112.3,3,3,1
-10.8,112.1333333333,3,10,0
-11,111.1333333333,1,12,1
-10.8666666667,111.6333333333,2,10,0
-10.8,111.4666666667,0,15,0
-10.3833333333,114.1166666667,1,6,0
-11,113.2166666667,0,4,0
-10.4166666667,115.1,1,0,0
-10.0333333333,113.9833333333,0,3,0
-10.8333333333,114.0166666667,1,6,0
-10.1833333333,113.8166666667,5,14,0
-9.7,114.6333333333,5,3,0
-10.4,114.25,1,8,0
-10.4833333333,113.7333333333,0,8,0
-10.25,114.3833333333,0,11,0
-10.15,114.4833333333,0,10,0
-10.3166666667,114.3666666667,0,2,0
-9.5333333333,114.7666666667,0,0,0
-10.2833333333,111.2,2,16,1
-10.7333333333,111.95,2,10,0
-10.5333333333,112.1,0,16,0
-10.9666666667,111.3333333333,0,8,5
-7.1,103.1666666667,3,3,2
-8.7833333333,107.2833333333,0,1,0
-8.15,107.95,1,1,0
-9.35,109.15,15,3,0
-10.2333333333,118.8,2,3,0
-9.05,118.6333333333,9,2,0
-9.75,118.6333333333,3,5,0
-10.2833333333,115.3,0,7,0
-10.4333333333,114.9833333333,0,9,0
-10.7666666667,115.1,0,1,1
-10.6833333333,110.9833333333,1,9,4
-10.9166666667,111.65,1,5,6
-9.6666666667,122.3166666667,16,6,0
-9.8333333333,122.9666666667,10,3,0
-8.8666666667,122.25,21,5,0
-9.0833333333,122.1666666667,12,4,0
-9.0666666667,122.4666666667,3,6,0
-10.6833333333,120.1666666667,2,7,0
-9.7666666667,125.05,11,9,0
-10.05,119.8666666667,0,0,3
-10.2833333333,120.35,4,9,0
-10.5833333333,118.2166666667,2,4,0
-10.5333333333,113.2333333333,0,4,0
-10.9,114.7166666667,1,3,0
-10.7,115.9833333333,0,1,0
-10.9166666667,117.4,2,9,7
-10.75,117.2,3,6,13
-10.7166666667,117.3833333333,1,3,4
-10.25,116.0666666667,5,6,2
-9.6166666667,114.4833333333,15,3,0
-9.5666666667,114.4166666667,11,3,0
-9.5166666667,114.0166666667,14,7,0
-9.6333333333,113.9,4,0,0
-10.5,115.0833333333,18,3,0
-10.5166666667,114.35,18,3,0
-10.6333333333,114.3166666667,14,2,0
-10,114.8333333333,3,3,0
-9.8333333333,114.7333333333,2,7,1
-9.65,114.5833333333,0,8,0
-9.55,114.9166666667,1,8,0
-10.25,114.6333333333,3,7,0
-10.2833333333,114.2333333333,8,6,0
-10.3333333333,114.4166666667,8,4,0
-10.2,114.75,24,6,0
-10.1333333333,114.3666666667,9,2,0
-10.2666666667,114.6166666667,15,0,0
-9.95,114.7,6,3,0
-9.5333333333,114.4166666667,0,0,0
-10.1833333333,116.5666666667,0,3,0
-10.0833333333,116.0666666667,2,8,0
-10.0333333333,116.1166666667,1,13,1
-9.6833333333,116.35,0,10,0
-9.8166666667,116.1666666667,4,9,0
-9.7666666667,116.1,0,12,0
-9.7666666667,116.05,6,2,0
-9.4666666667,116.2166666667,7,1,0
-9.3666666667,116.4166666667,0,6,0
-10.5333333333,113.45,2,7,3
-10.8333333333,113,2,1,1
-9.8333333333,112.75,21,3,0
-9.8333333333,115.6666666667,3,5,0
-10.6166666667,115.8833333333,1,13,5
-10.3333333333,116.1691666667,4,9,1
-9.9,116.2166666667,1,3,0
-9.6166666667,115.1666666667,0,10,0
-9.45,114.7666666667,9,4,0
-9.9,114.0166666667,8,2,0
-10.75,113.75,2,0,0
-9.3333333333,113.1666666667,8,0,0
-9.8333333333,114.1666666667,1,0,0
-10.25,114.4833333333,24,1,0
-10.5333333333,114.65,3,1,0
-10.0333333333,115.2166666667,0,6,0
-9.5333333333,115.75,4,0,0
-9.8,116.7833333333,7,4,0
-9.7333333333,116.25,7,7,2
-9.3333333333,116.2833333333,2,1,10
-9.15,116.2166666667,0,2,0
-9.15,116.2166666667,0,2,0
-10.5,116.9333333333,2,5,3
-10.3666666667,115.2166666667,8,15,0
-10.2833333333,116.8833333333,3,5,0
-10.6666666667,115.9666666667,1,4,1
-10.0666666667,114.1,1,7,0
-10.4166666667,112.8,8,2,0
-9.45,114.4166666667,8,11,0
-9.5166666667,113.5833333333,8,3,0
-9.6333333333,113.3333333333,9,5,0
-9.75,112.7,15,5,0
-9.7666666667,113.5333333333,5,1,0
-10.5333333333,114,6,4,0
-10.1333333333,114.0666666667,14,0,0
-9.7666666667,114,11,2,0
-9.3,113.7,22,4,0
-9.6,114.45,22,4,0
-9.3666666667,114.2666666667,13,1,0
-9.2,114.8666666667,11,4,0
-10.1666666667,114.9,1,3,0
-9.5666666667,115.3,9,4,0
-9.3333333333,115.3333333333,1,7,0
-9.95,116.5666666667,1,8,0
-9.4333333333,116.7666666667,0,5,2
-10.4833333333,111.75,0,2,9
-9.6347222222,111.6833333333,28,2,0
-9.75,112.7175,15,5,0
-10.6,111.0166666667,12,4,0
-10.9333333333,110.95,7,9,0
-11,112.25,2,20,0
-10.75,112.2833333333,0,22,0
-10.8166666667,112.2666666667,19,14,2
-10.0333333333,113.1166666667,12,4,0
-10.6,113.8166666667,2,0,0
-9.8166666667,115.95,7,5,0
-9.6166666667,116.9166666667,1,9,7
-9.4,117.0666666667,7,12,3
-9.4166666667,117.0666666667,5,13,1
-9.5166666667,117.0333333333,8,12,0
-9.6166666667,117.05,2,12,0
-9.7,117.15,4,18,2
-9.8166666667,117,6,27,0
-10.8833333333,113.2166666667,2,8,1
-9.3,113.25,7,0,0
-9.45,113.1666666667,8,5,0
-10.45,113.2666666667,9,1,0
-10.7,114.65,11,0,0
-10.55,115.0333333333,1,4,0
-9.4666666667,114.6666666667,11,1,0
-9.2166666667,114.45,14,0,0
-9.0833333333,118.2,11,8,0
-9.2,118.5666666667,5,5,0
-9,118.4333333333,10,7,1
-9.1,118.5833333333,1,3,1
-9.6166666667,117.3333333333,0,8,3
-9.8166666667,117,0,18,5
-9.8166666667,116.9,0,7,1
-9.9833333333,113.8666666667,22,4,1
-9.9333333333,113.2666666667,5,9,0
-9.95,113.1333333333,9,8,0
-9.4666666667,112.8833333333,4,16,0
-10.55,113.65,7,6,0
-10.25,113.2666666667,8,1,0
-10.7333333333,114.3666666667,0,6,0
-10.2166666667,116.2333333333,6,10,1
-10.3166666667,116.5166666667,1,8,1
-10.8833333333,116.0666666667,1,5,2
-10.25,116.3,4,8,0
-10.4,116.2,1,13,0
-10.3333333333,116.2,2,12,0
-10.3,112.1666666667,1,0,1
-9.75,112.7333333333,7,4,0
-9.9666666667,112.5833333333,5,5,0
-8.9166666667,112.85,9,7,1
-9.2,112.4666666667,11,5,0
-8.95,112.3666666667,7,1,0
-9.5,114.0333333333,9,3,0
-9.5,114.4166666667,22,5,0
-9.6,115.0333333333,15,5,0
-8.9,113.4333333333,4,6,0
-9.15,113.7833333333,6,11,0
-9.2,113.6666666667,5,2,0
-9.2833333333,113.2,8,12,0
-9.7,113.1333333333,9,7,0
-9.7666666667,113.2333333333,9,7,0
-9.7666666667,113.2333333333,18,7,2
-9.9666666667,113.1,3,7,0
-10,113.4666666667,8,6,0
-10.2166666667,115.0333333333,3,4,0
-10.2333333333,115.45,2,7,0
-10.2833333333,115.85,3,6,0
-10.3666666667,116.1666666667,3,10,0
-10.05,116.5666666667,0,14,2
-9.8666666667,116.65,3,14,1
-9.35,113.2833333333,4,4,0
-9.3666666667,115.3166666667,18,4,0
-9.6333333333,112.8333333333,6,14,1
-9.5166666667,112.8,16,3,0
-9.0833333333,112.6333333333,8,10,0
-8.75,112.8333333333,2,0,0
-9.1,113.9666666667,3,3,0
-9.5333333333,113.95,22,1,0
-9,114.3333333333,9,5,0
-10.95,113.9333333333,0,1,0
-10.9666666667,112.9666666667,1,6,1
-10.9,112.1166666667,1,4,0
-9.8333333333,112.75,21,3,0
-10.4833333333,112.1,2,5,2
-11,112.6333333333,6,4,1
-10.8333333333,111.9666666667,6,1,0
-9.95,112.5333333333,11,1,0
-9.8,112.9833333333,4,6,0
-10,113.6,5,4,0
-9.8166666667,116.9166666667,1,9,0
-10.1333333333,117.1166666667,1,0,4
-10.1333333333,117.1166666667,4,5,0
-10.35,116.6666666667,1,5,0
-10.75,116.3333333333,1,8,0
-10.3,116.5666666667,0,3,0
-9.8666666667,116.35,0,4,0
-10,115.5333333333,1,2,0
-10.8166666667,116.3166666667,6,9,0
-10.9666666667,116.3333333333,3,11,0
-10.7666666667,116.65,0,16,0
-10.9333333333,116.55,1,15,0
-10.8833333333,116.5666666667,2,15,0
-10.8833333333,116.4166666667,3,9,0
-9.45,116.5666666667,1,0,0
-9.55,116.8,3,11,0
-9.35,116.5833333333,12,31,3
-9.55,116.5166666667,1,7,0
-9.8833333333,116.8833333333,0,0,0
-10.8166666667,116.85,1,8,1
-10.4666666667,115.9833333333,5,6,0
-10.2166666667,115.8333333333,7,4,0
-9.8333333333,114.4166666667,2,6,0
-9.75,114.1166666667,0,8,17
-9.6666666667,114.1666666667,14,5,0
-10.4166666667,114.75,18,1,0
-10.1166666667,114.8166666667,18,3,0
-9.8666666667,114.65,15,4,0
-10.0666666667,114.85,21,0,0
-9.8333333333,114.9166666667,18,6,0
-9.5,114.5,14,1,0
-10,114.2,12,4,0
-9.6166666667,113.6333333333,18,3,0
-9.1666666667,113.4666666667,13,0,0
-9.3333333333,113.5333333333,12,8,0
-9.2166666667,113.8333333333,25,5,0
-9.1333333333,113.6333333333,25,5,0
-9.1,113.35,6,1,0
-10.9333333333,113.75,16,9,2
-10.0833333333,115.25,9,2,0
-9.5166666667,114.8333333333,17,2,0
-10.4166666667,114.1833333333,28,4,0
-9.4833333333,113.55,17,3,0
-9.4333333333,113.4833333333,33,1,1
-9.1,113.4,27,1,0
-8.9833333333,113.4666666667,19,4,0
-10.0333333333,118.2333333333,2,4,4
-10.9,118.8666666667,2,9,5
-10.9666666667,116.9833333333,6,8,1
-10.3333333333,116.1,2,8,0
-9.7166666667,114.4833333333,30,4,0
-9.55,114.5,23,0,0
-9.8333333333,114.65,26,3,0
-10.8833333333,115.2833333333,18,13,4
-9.95,114.6833333333,10,2,0
-10.45,115.7666666667,12,14,6
-10.75,116.3,7,8,0
-9.5166666667,116.75,0,19,1
-9.5,116.5666666667,0,17,5
-9.4166666667,116.7666666667,0,27,1
-9.4,116.8333333333,0,14,11
-9.5,116.6,8,5,0
-9.4833333333,116.9,5,11,0
-9.15,118,5,11,0
-9.7166666667,114.5666666667,12,4,0
-9.5833333333,114,22,2,0
-9.3333333333,114.0333333333,18,4,0
-10,114.4833333333,17,5,0
-10.3333333333,114.3333333333,25,4,0
-10.4166666667,114.3333333333,30,1,0
-10.25,114.1,19,5,0
-9.4666666667,114.0666666667,16,2,0
-10.2,114.1,27,8,0
-9.45,117.05,4,8,0
-9.2333333333,117.4333333333,3,13,2
-9.2,117.95,0,1,0
-9.25,117.9,5,6,3
-9.4666666667,118.2,9,2,4
-9.1,118.2333333333,3,6,4
-10.15,119.1833333333,0,3,5
-10.6666666667,116.9166666667,12,2,14
-10.5166666667,117.2833333333,14,4,6
-10.7833333333,116.9666666667,5,3,2
-10.6333333333,113.85,6,3,1
-10.15,114.3333333333,2,3,0
-10.1,115.1666666667,6,3,0
-10.8666666667,115.9833333333,7,3,0
-10.7166666667,114.7,3,3,2
-10.8166666667,115.25,7,0,0
-10.75,115.9166666667,16,4,0
-10.0166666667,116.8,0,7,7
-9.5833333333,117.3666666667,0,4,2
-9.3333333333,117.0833333333,2,18,4
-9.5666666667,117.1166666667,15,40,10
-9.5833333333,116.6,1,4,2
-9.9,115.25,18,2,0
-10.1166666667,116.6666666667,5,8,2
-10.35,115.9,10,7,2
-10.8333333333,116.6166666667,7,1,10
-10,117.0833333333,0,4,1
-9.5,116.7333333333,1,6,1
-9.5666666667,116.7666666667,1,6,1
-10.05,114.8333333333,13,4,0
-10.0833333333,114.75,8,5,0
-10.1666666667,114.6666666667,8,5,0
-10.2,114.65,12,3,0
-10.3166666667,113.8833333333,12,3,0
-10.2,114.35,13,5,0
-10.2,114.8,16,4,0
-10.1666666667,114.8,61,0,0
-10.1166666667,114.9166666667,25,4,0
-10.4166666667,114.7833333333,14,0,0
-10.7,115.1166666667,32,7,0
-10.6333333333,115.9,1,0,0
-10.6666666667,115.75,10,1,2
-10.9166666667,116.7,1,10,1
-10.8333333333,116.7333333333,0,7,7
-10.6833333333,117.85,4,3,5
-10.4333333333,115.2166666667,3,0,0
-10.3166666667,115.5666666667,4,5,0
-10.4333333333,115.2166666667,3,0,0
-10.7166666667,114.3666666667,3,3,0
-10.6,117.1,13,7,14
-10.7,115.1166666667,13,17,12
-10.6,116.75,14,11,8
-10.8333333333,117.0333333333,12,2,6
-9.25,116.75,2,7,0
-9.5333333333,116.75,5,6,1
-9.3,116.8666666667,7,15,3
-9.3333333333,116.95,3,3,0
-10.25,116.9,2,0,0
-9.9,114.5833333333,3,10,0
-10.25,114.5,17,2,0
-11,110.5333333333,3,18,0
-10.7166666667,116.7,10,1,0
-10.3,116.8166666667,11,3,0
-10.1333333333,117.5,9,11,5
-10.1666666667,117.8,6,11,5
-10.1333333333,115.7833333333,14,1,3
-9.8,116.8333333333,1,8,4
-9.5333333333,116.5166666667,1,10,1
-9.5333333333,116.5333333333,2,0,0
-10.4333333333,116.55,1,8,0
-10.3,116.6,3,5,0
-10.3333333333,117.4666666667,3,1,0
-10.3333333333,116.7166666667,0,4,5
-10.8833333333,117.1666666667,8,4,0
-10.6666666667,117,7,5,0
-10.6666666667,116.9333333333,5,5,0
-10.6,116.35,4,11,0
-9.9666666667,116.2833333333,12,1,0
-9.4666666667,113.7,5,4,0
-9.4666666667,113.1833333333,6,4,0
-9.6333333333,112.7166666667,7,2,0
-9.6333333333,112.7833333333,3,2,1
-10.8333333333,115.7833333333,7,0,2
-9.7333333333,114.8,17,2,0
-10.2833333333,114.5,8,1,0
-10.6833333333,116.1166666667,19,8,0
-10.3833333333,115.7,8,0,4
-10.8,116.05,13,4,3
-10.7833333333,115.8,12,1,4
-10.5166666667,116.15,2,4,2
-10.6666666667,115.9166666667,7,5,2
-10.9333333333,115.35,1,0,3
-10.4,115.7691666667,11,3,0
-10.5833333333,117.5,7,7,0
-10.6333333333,117.7166666667,5,8,6
-10.9333333333,117.55,6,6,1
-10.6666666667,117.3166666667,3,10,0
-10.9,117.45,1,12,4
-10.95,117.3666666667,5,3,2
-10.6166666667,117.1833333333,2,14,3
-10.7666666667,116.7,0,2,3
-10.0833333333,116.5,10,5,0
-10.8666666667,113.7833333333,23,7,0
-10.65,113.4,0,1,0
-10.25,113.8333333333,5,0,0
-10.3333333333,116.85,3,3,0
-10.2,116.8666666667,2,16,0
-10.6833333333,116.75,0,1,0
-10.5,117.75,2,13,2
-10.7666666667,117.7166666667,5,9,0
-10.85,118.05,1,4,2
-10.8166666667,114.7333333333,22,6,0
-9.85,115.35,4,9,11
-9.7666666667,115.3333333333,1,2,3
-10.05,115.9666666667,3,10,0
-9.8833333333,115.8833333333,3,10,0
-9.55,115.35,0,2,0
-9.5833333333,113.55,5,2,0
-9.9666666667,113.7166666667,6,9,0
-10.1166666667,113.8333333333,0,4,1
-9.6333333333,117.1,5,0,6
-9.2333333333,117.0666666667,10,11,6
-9.5666666667,117.15,16,4,4
-10.35,117.2333333333,7,9,2
-10.3333333333,117.4166666667,2,7,8
-9.6166666667,116.9666666667,4,1,3
-10.0666666667,117.4333333333,1,1,5
-10.6666666667,116.6333333333,2,1,4
-10.75,115.1,3,0,4
-9.8,117.1833333333,0,2,0
-10.25,118.0333333333,1,8,3
-9.9333333333,118.3833333333,2,3,3
-10.2166666667,114.7666666667,2,3,2
-10.75,116.2333333333,5,7,4
-10.5666666667,116.1666666667,6,2,2
-10.6333333333,116.25,0,0,3
-10.6833333333,116.75,6,11,6
-10.25,116.5333333333,4,7,2
-9.6666666667,116.3,6,0,13
-9.4666666667,116.3166666667,2,11,4
-9.9,116.1166666667,3,10,0
-10.5666666667,117.4833333333,0,8,3
-10.5666666667,117.3333333333,2,0,0
-10.6333333333,117.3666666667,2,0,0
-10.8333333333,116.55,0,0,0
-9.8833333333,113.4,0,6,0
-10.5833333333,117.7333333333,5,4,6
-10.2,117.7,4,7,5
-10.5333333333,117.9,4,5,5
-9.6166666667,117.2333333333,8,5,1
-10.5166666667,117.4833333333,2,3,5
-10.4333333333,116.5833333333,9,1,0
-9.9166666667,116.3,9,5,3
-10.0833333333,116.3666666667,1,7,4
-10.1833333333,116.3333333333,0,2,0
-9.25,116.2166666667,0,1,1
-10.9,116.4833333333,3,6,4
-10.65,116.45,1,9,1
-10.1333333333,117.3666666667,0,2,0
-9.65,113.2833333333,1,7,1
-9.4666666667,113.0833333333,2,7,0
-9.85,113.2666666667,2,1,0
-9.7166666667,116.55,5,1,3
-9.95,116.5833333333,8,5,2
-9.95,116.25,6,4,1
-9.6166666667,116.6,7,4,1
-9.8666666667,116.9166666667,12,0,3
-10,117.1166666667,2,0,0
-9.4833333333,116.95,3,13,2
-9.5,117.4,8,4,4
-9.1833333333,117.3333333333,13,11,0
-9.5666666667,117.0666666667,7,3,1
-10.5,117.9166666667,2,4,1
-10.1666666667,117.3666666667,0,0,3
-11,117.6833333333,2,5,2
-9.6833333333,113.6833333333,1,6,0
-10.35,116.35,10,2,2
-9.8333333333,116.7333333333,18,15,20
-9.95,116.3333333333,8,4,8
-9.95,116.3333333333,2,7,3
-9.9333333333,116.5,3,1,3
-10.2166666667,116.1666666667,5,3,4
-9.4166666667,116.8333333333,9,1,0
-10.5666666667,116.6833333333,11,2,5
-9.6166666667,116.7166666667,24,4,2
-9.3666666667,116.95,16,13,9
-9.5333333333,116.9833333333,10,6,5
-9.4166666667,117,9,4,0
-10.05,116.1666666667,2,11,4
-10.1166666667,116.6166666667,0,6,2
-10.1833333333,117.2333333333,2,1,3
-10.6666666667,115.8666666667,0,3,0
-10.7513888889,117.2,7,14,1
-10.7333333333,117,6,14,3
-10.5666666667,117.1833333333,8,4,8
-9.8166666667,113.1666666667,0,2,0
-9.7166666667,115.1333333333,0,10,0
-10.2,114.9833333333,2,2,4
-11,116.9833333333,2,17,0
-10.8666666667,115.9833333333,12,3,0
-9.75,110.95,2,0,0
-9.8833333333,110.95,35,4,0
-10.0166666667,110,13,5,0
-9.2666666667,117.8333333333,18,1,4
-9.1833333333,118.1166666667,14,7,0
-9.1,118.2666666667,13,0,2
-9.5333333333,117.5833333333,15,7,0
-9.2166666667,117.4333333333,22,5,5
-9.35,117.6666666667,2,2,0
-9.3666666667,117.9833333333,5,0,4
-9.3666666667,117.4833333333,1,3,8
-10.35,117.0333333333,1,5,2
-9.85,117.8333333333,1,2,12
-10.4666666667,117.3666666667,8,6,11
-10.2833333333,117.6333333333,0,2,1
-10.75,116.2166666667,0,5,6
-10.6166666667,116.2666666667,0,4,1
-10.05,116.9,2,4,0
-10.1333333333,116.7833333333,1,2,1
-10.95,117.8666666667,1,2,8
-10.0166666667,116.05,14,9,0
-10.1,115.6,9,2,6
-9.95,115.7,0,1,4
-10.15,114.5,0,0,2
-9.2166666667,114.65,6,3,2
-10.3833333333,113.1,3,0,0
-9.6333333333,112.5,4,4,0
-9.2166666667,112.6166666667,2,0,0
-9.1833333333,118.5333333333,2,1,0
-10.9166666667,117.1,0,1,0
-10.2333333333,117.4333333333,1,2,0
-9.6833333333,116.9166666667,0,0,0
-10.7333333333,116.4333333333,1,4,3
-10.0833333333,116.1666666667,15,3,8
-10.0666666667,116.2833333333,9,2,7
-10.0166666667,116.1333333333,5,2,2
-10.3666666667,116,0,1,2
-10.1666666667,115.4333333333,8,3,0
-10.15,116.65,6,3,5
-9.95,116.3833333333,0,2,12
-9.7,116.7,1,6,5
-9.6833333333,117.2,1,2,12
-9.9333333333,117.5833333333,2,4,0
-10.2666666667,117.0166666667,2,5,4
-10.1666666667,117.0166666667,2,5,4
-9.1666666667,118.6166666667,1,0,0
-9.7833333333,113.65,1,4,0
-10.5333333333,113.5833333333,2,8,0
-10.9166666667,113.5833333333,1,6,2
-9.9333333333,112,3,13,0
-9.5166666667,113.7833333333,5,5,0
-9.3333333333,113.5666666667,7,7,0
-9.3,113.9833333333,2,4,0
-9.5,114.3333333333,4,18,0
-9.55,113.0666666667,3,0,0
-9.9666666667,113.7333333333,0,1,0
-10.1166666667,114.0833333333,1,0,0
-7.9333333333,118.6666666667,2,2,0
-7.85,118.0166666667,9,1,0
-7.8666666667,117.4666666667,0,2,0
-7.9166666667,116.6666666667,2,0,0
-10.4666666667,117.2333333333,0,3,0
-10.5833333333,112.8666666667,4,1,2
-10,111.7,0,2,1
-9.3333333333,111.5833333333,1,5,0
-9.15,113.0666666667,3,0,0
-9.8333333333,112.6666666667,2,2,0
-9.4333333333,118.55,6,14,0
-9.15,118.2166666667,2,6,0
-9.3333333333,118.1166666667,2,5,0
-9.2166666667,117.6,4,5,2
-9.15,117.8666666667,3,5,2
-9.1166666667,118.2833333333,3,9,2
-9.2166666667,118.1333333333,1,11,0
-9.2,118.1333333333,5,1,0
-9.4833333333,118.55,0,10,0
-9.7166666667,113.95,1,0,0
-10.5666666667,112,0,3,0
-10.0333333333,112.4,0,2,0
-9.3666666667,110.6333333333,1,0,0
-9.3333333333,113.0333333333,1,2,0
-9.5333333333,113.2,0,4,0
-9.5833333333,113.6333333333,1,1,0
-9.45,113.2666666667,0,4,0
-10.4,113.5833333333,0,0,0
-9.1666666667,113.1666666667,1,5,0
-9.3333333333,111.9333333333,1,13,0
-9.2,111.9166666667,1,11,0
-9.2166666667,111.4333333333,0,11,0
-9.0833333333,111.75,2,6,0
-9.3833333333,112.8166666667,15,7,0
-9.2166666667,112.6166666667,3,9,0
-9.65,112.95,4,3,0
-9.8666666667,113.8375,0,9,0
-10.0166666667,113.5,0,6,1
-10.25,113.3666666667,0,5,0
-10.1166666667,113.8,5,4,0
-9.8666666667,113.9666666667,11,6,0
-9.8,114.0666666667,10,0,0
-10.0833333333,113.8666666667,3,0,0
-9,113.05,5,9,0
-9.0166666667,113.25,2,14,0
-9.0166666667,113.2,0,7,0
-9.1666666667,113.5166666667,0,8,0
-9.55,113.7833333333,1,0,0
-9.45,112.7333333333,10,5,0
-9.6166666667,112.85,11,2,0
-9.4833333333,112.2166666667,8,3,0
-9.5,112.3833333333,9,6,0
-9.3333333333,112.7166666667,8,1,0
-9.45,113.45,9,3,0
-9.5,113.3833333333,2,2,1
-10.1,110.0333333333,1,1,0
-10.5333333333,109.6333333333,1,13,0
-10.45,109.8044444444,5,7,0
-10.15,110.1713888889,1,4,1
-10.0833333333,113.65,0,4,2
-9.2833333333,112.7166666667,2,2,0
-9.15,111.85,1,11,0
-8.95,111.9666666667,0,12,0
-9.15,111.9,0,5,0
-10.3833333333,120.1666666667,0,3,0
-10.5333333333,120.0833333333,1,18,0
-10.7,120.3166666667,0,8,0
-10.75,120.0166666667,1,7,0
-10.9166666667,120.6,0,3,0
-10.6666666667,119.25,1,9,0
-9.8333333333,112.6666666667,4,3,0
-9.2333333333,112.1833333333,0,10,0
-9.3166666667,112.2333333333,1,10,0
-9.1166666667,112.0166666667,0,5,0
-9.0333333333,112,0,9,0
-10.0166666667,113.45,3,3,0
-9.6333333333,112.6666666667,3,9,0
-9.25,112.7,4,5,0
-9.7166666667,113.0847222222,6,11,0
-9.7166666667,113.25,2,5,0
-9.7,113.75,1,9,0
-10.05,114.1,3,3,0
-10.4166666667,114.4833333333,2,0,0
-9.5,113.7666666667,8,1,0
-9.7833333333,113.8166666667,6,1,0
-10.0833333333,113.3,2,1,0
-10.25,112.3,0,0,0
-9.85,111.7,2,4,0
-9.55,111.7666666667,0,0,1
-9.8,112.2333333333,4,27,0
-9.7,112.4166666667,1,12,2
-9.6333333333,112.4333333333,11,15,0
-9.5,112.45,6,6,0
-6.9333333333,119.4333333333,1,0,0
