Posisi_LS,Posisi_BT,Yellowfin,Bigeye,Albacore
-12.3666666667,117.15,1,4,10
-12.2,117.2,5,3,4
-11.4333333333,117,8,2,12
-11.8,116.5166666667,9,0,19
-12.3833333333,117.15,11,5,30
-12.6333333333,117.0166666667,6,2,21
-12.35,117.6333333333,2,2,5
-12.2166666667,117.0166666667,2,0,35
-12.1,117.15,2,2,10
-14.5833333333,116.5,2,21,7
-14.75,116.3166666667,3,8,11
-14.3,115.2833333333,2,13,2
-14.5,116.5333333333,0,8,2
-14.25,115.6666666667,1,12,2
-14.3166666667,115.8,0,4,2
-11.65,114.3666666667,0,2,0
-13.3166666667,112.1166666667,0,9,10
-13.35,112.1666666667,1,2,11
-12.9,112,1,5,2
-13.9,111.2,1,6,11
-11.3,111.4333333333,0,5,0
-11.0166666667,110,3,5,1
-11.1666666667,109.8333333333,2,7,0
-11.35,110.1666666667,19,1,2
-11.1833333333,109.8666666667,3,2,0
-12.3,116.8166666667,0,10,9
-12.9,116.8,0,2,4
-11.4333333333,116.9833333333,1,2,5
-11.1666666667,116.9666666667,0,11,2
-11.5,117.3333333333,2,14,1
-11.05,116.9666666667,3,3,3
-11.0333333333,117.6333333333,5,1,0
-12.25,117,2,2,0
-13.1333333333,116.8,1,5,1
-13.6666666667,117.1166666667,0,10,3
-13.75,117.3333333333,1,2,0
-13.5,117.4166666667,0,4,0
-13.4833333333,118,0,1,0
-13.5333333333,117.9166666667,0,2,3
-13.3333333333,117.45,0,2,1
-11.1333333333,115.8,2,0,0
-11.5,117.0833333333,9,6,0
-11.5833333333,117.3333333333,12,8,4
-11.6333333333,117.1666666667,18,9,2
-11.55,116.9666666667,12,12,10
-11.4166666667,116.8333333333,10,10,18
-11.3,116.8,11,9,9
-11.3333333333,116.65,10,7,11
-11.0833333333,116.45,6,9,10
-11.0833333333,116.8,7,4,4
-11.1666666667,116.8666666667,5,3,8
-11.3333333333,116.8166666667,12,3,1
-11.0666666667,116.55,6,2,2
-11.0666666667,116.2333333333,2,5,6
-11.6,112.1833333333,2,2,2
-12.15,112.3166666667,4,6,6
-12.4,112.6,2,2,2
-12.2333333333,112.6,1,2,2
-13.4,118.3833333333,5,6,1
-13.2166666667,118.6333333333,8,7,2
-13.0833333333,119.1833333333,10,0,1
-13.5,119.0833333333,9,2,0
-13.1333333333,119.0333333333,7,3,2
-13.2666666667,119.4833333333,6,5,1
-12.9666666667,119.5333333333,4,4,0
-13.0833333333,118.8666666667,3,2,1
-13.4833333333,118.0833333333,8,5,0
-13,118.1333333333,8,4,0
-11.9166666667,118.8666666667,9,2,0
-11.9666666667,118.8,12,5,2
-11.0833333333,118.6666666667,12,6,3
-12.15,115.65,1,5,2
-11.8,116.45,0,3,8
-11.5666666667,115.9,1,19,14
-11.3833333333,115.9666666667,2,7,12
-11.05,116.7,2,0,3
-11.85,117.9666666667,3,8,26
-11.9,117.9666666667,0,0,0
-12.4166666667,118.2333333333,4,0,9
-12.6833333333,118.6666666667,2,1,6
-13.1,119.7,2,2,16
-12,119.5833333333,2,1,19
-11.5833333333,118.9833333333,2,0,23
-11.25,116.7833333333,6,7,5
-11.25,118,7,11,5
-11.5,117.9666666667,5,15,3
-11.6666666667,117.9333333333,9,8,4
-11.5833333333,117.6666666667,11,7,2
-11.5333333333,117.7,7,11,1
-11.35,117.25,3,10,6
-11.2,117.3833333333,5,4,8
-11.8333333333,118.3333333333,3,5,8
-11.9666666667,118.5333333333,2,4,6
-11.6666666667,118.6666666667,1,6,4
-11.3333333333,118.1666666667,1,7,3
-11.25,118,4,4,0
-11.3,117.8333333333,3,6,2
-12,115.5,2,5,11
-12.25,115.4166666667,3,7,18
-12.5,115.75,9,4,20
-11.9666666667,116.0333333333,5,5,16
-11.9166666667,116.2166666667,7,3,24
-11.8166666667,116.2666666667,4,6,18
-11.6333333333,116.4333333333,11,3,15
-11.6666666667,116.5333333333,10,5,10
-11.75,116.3333333333,8,4,12
-11.55,116.3,6,4,8
-12.1833333333,117.6,2,0,14
-13.15,117.5666666667,4,2,13
-13.4833333333,117.0666666667,7,6,11
-13.4833333333,117.4166666667,10,3,20
-13.35,117.7,6,2,17
-12.6,117.8333333333,6,0,11
-12.3666666667,117.95,10,7,9
-12.3833333333,118.1333333333,0,0,1
-12.3833333333,116.8333333333,2,6,8
-12.5,116.8,3,5,12
-12.4333333333,117.0833333333,5,4,20
-12.6333333333,117.25,4,7,14
-12.8,117.3333333333,5,8,18
-13.0166666667,117.5333333333,6,6,22
-13.25,117.1333333333,8,6,16
-12.9166666667,117,4,5,14
-12.8333333333,116.9833333333,2,8,11
-12.6666666667,116.8333333333,3,6,12
-11.3666666667,117.3,21,1,5
-11.75,117.3166666667,8,4,20
-12.2833333333,117.5833333333,12,1,12
-11.95,116.6,10,4,8
-12.2666666667,116.4333333333,9,3,7
-11.2,117.3,12,4,10
-11.95,117.3166666667,13,3,8
-12.2666666667,116.6,20,7,5
-12.3333333333,116.5333333333,16,4,9
-12.5,116.3333333333,14,2,12
-12.2,116.05,11,3,7
-13.3333333333,112.0333333333,8,3,1
-13.1,112.8666666667,7,4,0
-13.2,113.1,17,6,3
-13.2333333333,113.2,28,3,0
-13.3333333333,113.4333333333,24,2,7
-13.3333333333,113.3333333333,13,1,4
-12.9,113.4,16,4,2
-12.5,113.5333333333,18,1,0
-12.5333333333,113.6666666667,21,3,1
-12.3333333333,114.0166666667,8,5,1
-12.1833333333,114.0833333333,10,3,1
-13.1,112.6666666667,3,3,4
-13.15,112.3333333333,4,7,6
-12.9666666667,112.5,2,1,5
-12.8,112.5833333333,5,6,11
-12.5,112.4166666667,5,7,8
-12.5333333333,112.35,4,5,10
-12.3,112.3,9,2,11
-12.2833333333,112.1666666667,10,5,9
-12.3333333333,112.1333333333,8,4,5
-12.1166666667,112.1833333333,6,5,3
-11.3333333333,113.8666666667,2,1,0
-11.5,117.8333333333,10,3,22
-11.25,117.5333333333,9,4,19
-11.3333333333,117.25,7,5,8
-11.5833333333,117,11,2,15
-11.6666666667,116.8333333333,6,1,11
-11.4666666667,113.8333333333,3,2,1
-11.3666666667,113.5833333333,6,2,0
-11.6166666667,113.5333333333,7,1,2
-11.8,113.25,9,4,2
-12,112.8333333333,10,5,11
-12.0166666667,112.4166666667,12,4,15
-12.1333333333,112.5333333333,11,5,18
-12.1666666667,112.5333333333,14,9,20
-12.25,112.7166666667,11,6,11
-11.25,113.2666666667,2,2,0
-11.3,113.0833333333,8,4,0
-11.25,113.2666666667,2,2,0
-11.2333333333,113.5,0,2,0
-10.3333333333,122.6666666667,14,0,0
-10.5,122.7,12,3,0
-10.25,122.4333333333,10,4,0
-10.3333333333,122.5,9,6,0
-12.0666666667,108.5333333333,7,2,12
-11.9166666667,108.6333333333,4,4,10
-11.6333333333,108.7166666667,6,5,12
-11.5333333333,108.8333333333,7,3,19
-11.45,109.0333333333,6,4,21
-11.3333333333,109.2333333333,8,2,24
-11.55,116.7333333333,1,1,2
-11.6666666667,116.9166666667,2,2,10
-11.7,116.9833333333,3,2,12
-11.75,117,4,7,10
-11.8333333333,117.2,2,4,3
-11.6666666667,116.9666666667,4,6,8
-11.6333333333,116.8166666667,6,5,11
-11.4833333333,116.55,6,4,8
-11.3333333333,116.5833333333,5,5,6
-11.1166666667,116.3666666667,4,3,6
-9.2833333333,112.0833333333,0,4,0
-8.8,112.5833333333,2,0,0
-9.8666666667,113.5833333333,0,2,0
-10.0166666667,111.7333333333,1,0,0
-9.1666666667,122,10,4,0
-9.0833333333,122.4666666667,10,4,0
-8.9166666667,122.6333333333,9,5,0
-9,122.4166666667,9,5,0
-9.0666666667,122.4666666667,4,3,0
-8.9166666667,122.3333333333,7,1,0
-9.0833333333,121.6666666667,9,1,0
-8.9166666667,122.75,3,0,0
-9.0833333333,122.75,4,0,0
-8.6166666667,129.15,1,0,0
-8.6333333333,128.85,7,6,0
-8.7,128.95,0,9,0
-10.6333333333,120.15,1,1,0
-9.1666666667,127.6166666667,1,3,0
-8.7666666667,127.25,11,7,0
-8.8166666667,127.2,8,0,0
-8.75,128.75,5,7,0
-8.9166666667,128.9666666667,8,4,0
-8.4666666667,128.6666666667,6,6,0
-8.7,128.95,3,10,0
-10.5833333333,120.1666666667,20,1,0
-10.5,120.3,10,1,0
-10.5833333333,120.2,5,2,0
-10.5833333333,120.3666666667,17,0,0
-10.5,120.4,3,0,0
-8.9666666667,122.95,0,1,0
-9.85,121.8666666667,3,2,0
-10,118.9333333333,2,9,2
-10.5666666667,118.3666666667,1,8,0
-10.7,118.0333333333,3,1,0
-10.8166666667,117.3,1,1,0
-8.7666666667,123.2166666667,6,2,0
-8.75,123.7,23,0,0
-8.8,123.5333333333,32,3,0
-8.7166666667,123.5333333333,24,5,0
-8.65,123.6833333333,15,4,0
-8.9833333333,123.5166666667,13,1,0
-8.7166666667,123.5666666667,9,4,0
-9.2833333333,122.3666666667,16,4,0
-9.7666666667,122.1333333333,17,0,0
-7.5,119.1166666667,13,3,0
-7.4833333333,119.15,9,3,0
-7.4833333333,119.4833333333,13,6,0
-7.5833333333,119.6333333333,10,1,0
-7.3833333333,120,2,0,0
-7.3333333333,119.5333333333,0,1,0
-7.25,119.2,10,0,0
-7.6,119.9166666667,5,2,0
-7.5166666667,119.4666666667,0,8,0
-7.3666666667,119.2333333333,9,13,0
-7.4,119.3833333333,6,4,0
-7.5833333333,119.1166666667,10,6,0
-7.7,119.55,19,5,0
-7.85,119.7,15,3,0
-8.0833333333,118.4666666667,3,0,0
-8.0333333333,118.45,2,0,0
-8,118.5333333333,6,0,0
-7.9333333333,118.3,6,0,0
-7.8333333333,117.7,1,0,0
-7.9333333333,117.3166666667,6,0,0
-8.0333333333,117.4666666667,2,1,0
-8.0666666667,118.8333333333,6,1,0
-7.6833333333,119.0833333333,1,0,0
-8.0666666667,118.8833333333,0,0,0
-10.6666666667,112.55,1,4,1
-10.6166666667,111.7666666667,2,2,0
-9.7333333333,117.6166666667,5,8,0
-9.7166666667,118.0833333333,1,1,0
-9.4166666667,117.2333333333,10,0,0
-9.3833333333,116.7666666667,0,2,0
-10.2666666667,116.8833333333,10,12,0
-10,116.8333333333,2,12,0
-9.95,116.4666666667,1,17,1
-9.9333333333,116.7666666667,1,7,0
-10,116.8333333333,1,8,0
-10,116.6666666667,2,5,0
-7.4166666667,119.3166666667,3,1,0
-7.75,119.8166666667,14,5,0
-7.6833333333,119.8166666667,17,3,0
-7.7333333333,120.15,5,4,0
-7.8,119.9,9,1,0
-8,120.2333333333,4,0,0
-8,120.05,11,2,0
-8.1666666667,120.2,14,1,0
-8,119.95,0,2,0
-4.0166666667,128.4,56,2,0
-4.05,128.7833333333,2,2,0
-4.0166666667,128.1666666667,36,1,0
-4,127.75,30,1,0
-4.2333333333,127.15,37,5,0
-4.1166666667,126.8833333333,37,3,0
-9.3333333333,113.0833333333,0,3,0
-10.2166666667,112.25,0,3,0
-10.9166666667,118.0833333333,9,5,4
-11,118.4166666667,3,0,0
-10.5666666667,116.8833333333,0,8,0
-10.5,116.6666666667,0,8,0
-10.2,116.85,1,15,0
-10.1333333333,116.6333333333,1,7,0
-10.15,116.8166666667,2,8,1
-10.3166666667,116.9666666667,0,1,1
-9.8833333333,116.7333333333,2,7,1
-9.25,122.2666666667,2,4,0
-9.05,122.4333333333,5,1,0
-9.15,123.2833333333,12,0,0
-8.8333333333,123.6166666667,28,3,0
-8.8333333333,123.6166666667,4,0,0
-8.8666666667,123.0833333333,5,0,0
-9.35,122.1666666667,18,0,0
-10.0666666667,122,22,2,0
-10,121.9166666667,8,0,0
-9.3333333333,121.8666666667,4,0,0
-9.4666666667,116.6833333333,2,0,2
-9.9166666667,116.1833333333,0,6,1
-10.7166666667,117.4333333333,0,12,2
-10.7666666667,117.3166666667,0,0,1
-10.0333333333,116.3166666667,0,0,1
-10.6833333333,115.0666666667,1,0,0
-10.9833333333,113.0166666667,1,0,0
-10.0666666667,110.9333333333,2,0,0
-10.3333333333,110.0833333333,1,7,0
-10.9333333333,111.0166666667,2,4,0
-10.8,111.05,0,1,3
-9.2833333333,113.2166666667,0,1,0
-9.9166666667,122.7833333333,2,3,0
-9.9,114.85,0,2,0
-10.3166666667,113.7,10,1,0
-10.9166666667,117.0166666667,0,13,1
-10.75,117.5,0,12,0
-10.25,117.7,2,8,0
-10.2,117.8666666667,0,4,0
-10.5166666667,116.9666666667,1,1,0
-10.3333333333,115.85,1,2,0
-9.8333333333,116.3333333333,1,1,0
-10.6666666667,117,4,11,1
-7.7666666667,118,3,0,0
-7.8166666667,119.0833333333,2,0,0
-7.8166666667,119.0833333333,0,0,0
-7.4166666667,119.0166666667,2,3,0
-10.2,117,1,6,0
-10.8333333333,117.3,2,2,2
-10.25,117.1833333333,1,8,2
-10.0833333333,117.2333333333,1,3,1
-9.8333333333,117.75,2,4,1
-10,117.95,0,8,0
-10.05,117.65,1,8,1
-10.1666666667,117.25,0,7,0
-9.8333333333,117.3,0,6,0
-7.6166666667,118.65,3,1,0
-7.6666666667,118.7166666667,4,0,0
-7.6666666667,118.9833333333,12,2,0
-7.75,119.0666666667,7,3,0
-7.8666666667,119.1833333333,1,1,0
-9.8333333333,115.2,1,0,0
-10.7833333333,116.2166666667,1,0,0
-10.9666666667,115.7,3,0,0
-10.55,115.4833333333,6,0,0
-10.2,114.7333333333,2,1,0
-9.5666666667,116.4333333333,0,1,0
-10.8,116.3666666667,5,7,9
-10.5,116.25,5,6,5
-10.0333333333,116.4666666667,5,4,7
-10.15,116.55,6,8,2
-10.3333333333,116.1666666667,5,6,2
-9.4833333333,116.9166666667,14,4,3
-9.6666666667,116.6833333333,12,3,2
-9.75,117,8,6,4
-10,117.0833333333,11,6,10
-10.25,117.25,6,7,15
-10.8,117.0833333333,9,5,12
-11,116.9833333333,4,6,6
-9.7,113.0166666667,24,3,0
-9.7333333333,112.6833333333,57,2,0
-9.65,112.5666666667,0,0,0
-10.3333333333,112.8166666667,38,0,0
-9.4333333333,116.5833333333,18,7,4
-9.4833333333,116.4833333333,20,3,2
-9.5666666667,116.6833333333,16,5,6
-9.6666666667,116.3666666667,19,4,2
-9.75,116.1333333333,21,8,1
-10,116.2166666667,18,6,3
-10.0666666667,115.9666666667,23,3,0
-10.2333333333,115.9166666667,17,5,4
-10.3333333333,115.75,18,4,0
-10.3166666667,115.5,14,3,0
-8.0833333333,119.4,17,8,0
-8.1,119.4833333333,6,7,0
-7.9,119.25,14,6,0
-7.5666666667,118.7666666667,19,6,0
-7.5833333333,118.7833333333,12,4,0
-7.6666666667,118.1333333333,8,3,0
-7.7166666667,118,7,2,0
-7.6666666667,117.9666666667,10,3,0
-10.3833333333,118.4833333333,1,8,1
-10.1333333333,118.5,2,5,1
-9.7166666667,117.5,1,4,8
-9.4333333333,116.7833333333,5,2,2
-8.0833333333,119.35,17,8,0
-8.1,119.3166666667,6,7,0
-7.9,119.25,4,6,0
-7.5666666667,118.9333333333,19,6,0
-7.5833333333,118.6166666667,12,5,0
-7.7166666667,118.1333333333,10,1,0
-10.8333333333,116,5,4,2
-10.6666666667,115.9666666667,6,3,1
-10.5,115.75,12,6,1
-10.5333333333,115.6666666667,11,6,3
-10.5,115.6333333333,14,7,1
-10.4666666667,115.7,10,9,0
-10.3333333333,115.6666666667,9,6,2
-10.25,115.5833333333,7,6,3
-10.0833333333,115.4166666667,5,5,2
-9.75,114.9333333333,16,2,0
-10.3,115.1666666667,1,0,0
-10.6666666667,115.5,2,2,2
-10.4166666667,116.3333333333,8,13,3
-10.3833333333,116.35,7,12,4
-10.3,116.25,16,5,3
-9.8333333333,116.6166666667,29,0,5
-10.05,116.55,0,3,2
-9.9,116.5,4,7,3
-10.45,110.8,12,0,0
-10.55,110.65,16,2,2
-10.45,110.7,13,5,1
-10.3166666667,110.5833333333,12,4,0
-10.2166666667,110.4833333333,10,2,1
-10.1333333333,110.3,15,3,1
-10,110.0333333333,18,3,3
-9.9666666667,109.6666666667,22,6,1
-9.9166666667,110.2,18,0,0
-9.65,110.3333333333,15,1,0
-9.6166666667,113.6666666667,6,2,2
-10.0666666667,113.3333333333,2,0,1
-10.55,113.1666666667,0,2,0
-10.1166666667,113,0,0,0
-10.95,118.1333333333,9,5,2
-10.8,117.95,6,6,3
-10.3666666667,117.8166666667,8,7,2
-10.25,117.5,13,8,1
-10.15,117.7166666667,4,6,1
-10.2,117.5333333333,12,4,0
-10.0333333333,117.3333333333,10,1,0
-10.7166666667,116.6833333333,7,1,45
-10.6833333333,116.6333333333,4,11,23
-10.65,116.6666666667,4,1,29
-10.7333333333,116.45,5,2,12
-10.4833333333,116.3833333333,8,3,21
-10.2666666667,116.25,3,1,0
-9.6333333333,117.1166666667,2,3,2
-9.5833333333,117.3666666667,2,0,12
-9.95,117.4666666667,1,2,4
-10.7,119.2,1,11,0
-10.3666666667,117.3833333333,2,2,11
-9.9166666667,117.7,10,1,18
-10.6333333333,117.7166666667,5,2,18
-9.6333333333,117.1166666667,2,3,2
-10.9,116.6166666667,8,5,2
-10.2333333333,116.9666666667,4,2,5
-10.85,115.55,0,16,6
-10.9666666667,116.9666666667,15,16,10
-10.7666666667,116.9666666667,14,8,43
-10.8333333333,116.95,10,1,16
-10.9166666667,117.0333333333,8,7,18
-10.2833333333,116.8666666667,8,7,18
-9.95,116.7166666667,6,4,6
-9.8,118.1166666667,6,8,29
-9.9,117.0833333333,6,6,19
-9.8333333333,118.4833333333,3,16,9
-9.8,118.4666666667,4,9,4
-9.7833333333,118.4,7,2,6
-9.8666666667,117.3,4,5,15
-10.0166666667,117.45,16,5,8
-10.1,117.15,8,2,14
-10.1,117.3666666667,2,0,6
-10.6666666667,116.3666666667,6,19,6
-9.35,113,5,1,1
-10,112.4166666667,7,4,1
-10.2333333333,111.6166666667,26,7,8
-10.1666666667,111.35,15,2,3
-10.3333333333,111.3666666667,10,3,0
-10.4333333333,111.5833333333,7,3,0
-10.9333333333,111.8333333333,2,3,1
-9.5666666667,111.7833333333,3,5,0
-9.3833333333,112.7833333333,3,2,0
-9.4166666667,111.9166666667,5,2,1
-9.0333333333,111.5166666667,1,0,1
-9.0833333333,111,1,0,1
-10.3666666667,111.7,13,1,31
-10.2166666667,118.3666666667,3,6,5
-10.15,118.7166666667,1,13,15
-10.1666666667,118.5833333333,4,0,17
-10.6333333333,117.7166666667,5,2,13
-10.0166666667,118.85,4,1,10
-10.2166666667,118.85,4,1,10
-10.1833333333,117.5333333333,1,1,8
-10.6,116.9166666667,0,0,5
-10.15,118.1833333333,1,1,4
-10.6333333333,119.2833333333,12,5,28
-10.6166666667,119.3166666667,4,7,29
-10.7833333333,119.55,4,7,10
-10.4,119.1666666667,11,11,27
-10.45,118.9333333333,10,16,19
-10.3666666667,119,10,3,9
-10.0666666667,119.3333333333,5,5,29
-10.1666666667,119.4,6,5,18
-10,118.5333333333,3,6,5
-9.9333333333,119,9,6,2
-10.1166666667,118.1833333333,2,2,0
-10.7666666667,118.5,6,0,1
-10.4833333333,119,3,0,8
-9.95,118.7,5,14,4
-10.3333333333,116.7,6,3,1
-10.25,116.5833333333,7,4,0
-10.5,116.6666666667,4,9,2
-10.6333333333,116.6333333333,8,6,3
-10.8333333333,116.8,9,5,5
-10.9166666667,116.9666666667,7,12,8
-11,116.8833333333,8,3,1
-10.9666666667,116.6,6,4,4
-10.5833333333,116.3666666667,7,2,5
-10.5333333333,118.4166666667,5,7,6
-11,118.1666666667,8,9,2
-10.9666666667,117.25,2,5,7
-10,117.5666666667,2,6,2
-10.25,117.6666666667,3,9,3
-10.3333333333,118.0333333333,5,8,4
-10.25,118.3,6,5,1
-9.9166666667,116.2166666667,6,4,1
-10.25,116.7,13,5,3
-10.3333333333,116.5333333333,12,3,6
-10.55,117.0833333333,13,7,5
-10.05,117.0833333333,13,7,5
-10.1333333333,117.2,8,9,2
-10,117.3333333333,9,8,3
-9.95,117.1666666667,10,4,1
-9.8666666667,117.0833333333,11,5,0
-9.6666666667,116.9666666667,6,7,3
-9.8,117.3333333333,6,11,3
-9.5,117.5333333333,6,7,4
-9.5666666667,117.3166666667,8,9,6
-9.8333333333,117.4333333333,7,12,4
-10,117.1666666667,5,10,5
-10.2,116.9666666667,4,8,7
-10.25,116.7833333333,11,9,3
-10.35,116.75,7,6,5
-10.5,116.6333333333,7,4,4
-9.9666666667,116.65,6,5,3
-9.2,113.3,3,11,0
-9.1166666667,113.3166666667,3,10,0
-9.5833333333,113.05,7,0,0
-10.6666666667,115.5,6,4,5
-10.5833333333,115.25,9,5,7
-10.5,115.1666666667,12,3,5
-10.3333333333,115,13,2,8
-10.1666666667,114.9666666667,17,1,3
-10.0833333333,114.75,9,6,7
-9.75,114.6333333333,8,5,4
-9.4666666667,114.5833333333,11,4,3
-9.2,114.55,7,3,3
-9.2666666667,114.4666666667,9,0,4
-1.45,129.0166666667,10,1,0
-1.9166666667,128.9666666667,19,0,0
-1.0333333333,128.9666666667,1,11,0
-1.6833333333,128.6666666667,15,0,0
-2.4,128.9666666667,40,1,0
-2.85,128.45,20,0,0
-2.8333333333,128.5333333333,19,1,0
-2.9,128.25,10,0,0
-2.8833333333,128.2166666667,10,0,0
-2.7333333333,128.2833333333,22,0,0
-2.85,128.85,5,0,0
-0.6,126.7333333333,15,1,0
-1.1666666667,126.9,10,0,0
-0.8,126.3333333333,2,0,0
-0.2,125.85,8,0,0
-0.8,124.9333333333,4,1,0
-0.9666666667,124.7666666667,19,0,0
-1.5,124.6,18,1,0
-1.4666666667,124.3666666667,21,0,0
-0.15,128.7666666667,11,1,0
-0.3833333333,129.2,10,2,0
-0.0833333333,128.8666666667,5,0,0
-2.0833333333,127,5,1,0
-2,126.5666666667,8,1,0
-2.5833333333,126.3166666667,13,2,0
-2.5,126.3333333333,5,0,0
-8.8666666667,123.8166666667,16,1,0
-8.75,123.7166666667,10,0,0
-8.5,123.5,20,1,0
-9.85,114.1833333333,4,0,0
-8.95,114.1,15,1,0
-9,113.8166666667,9,0,0
-8.8666666667,113.4,9,1,0
-10.7166666667,120.05,16,6,0
-10.7333333333,120.2833333333,10,2,0
-10.3833333333,120.2666666667,13,3,0
-10.4,120.1166666667,14,0,0
-10.4333333333,120.1333333333,24,2,0
-10.3833333333,120.2333333333,15,1,0
-7.95,119.9833333333,14,2,0
-8.05,119.9,31,6,0
-8.0666666667,119.8333333333,7,1,0
-8.0333333333,119.7,7,8,0
-7.9333333333,119.7333333333,7,1,0
-8.0333333333,119.75,14,7,0
-8.05,119.6666666667,10,3,0
-7.9666666667,119.6,20,4,0
-7.9333333333,119.65,14,2,0
-10.2666666667,116.85,5,1,2
-10.4333333333,117.2833333333,6,2,5
-10.2333333333,116.6666666667,4,4,0
-10.3,116.6333333333,2,6,0
-10.4666666667,116.65,1,14,3
-10.15,116.85,20,8,2
-10.0333333333,117,13,6,4
-10.2333333333,116.6333333333,7,2,1
-10.3333333333,116.7,8,1,2
-10.2833333333,116.5833333333,9,3,4
-10.4833333333,116.75,10,2,3
-10.3333333333,116.9333333333,12,4,3
-9.3333333333,117.5,11,2,0
-9.2666666667,117.8666666667,17,4,0
-10.05,117.9,18,5,4
-10.2,117.5166666667,15,3,2
-9.6,117.8166666667,5,2,2
-10.6166666667,119.7666666667,10,2,0
-10.5333333333,119.6666666667,12,3,1
-10.5,119.5833333333,16,4,0
-8.0333333333,120.2333333333,4,21,1
-7.9833333333,120.3,2,17,0
-8.0333333333,120.0666666667,17,16,2
-8.0666666667,119.9333333333,9,18,4
-8.1166666667,119.7666666667,7,7,0
-7.8666666667,119.2166666667,12,6,1
-7.3166666667,118.8666666667,12,4,5
-7.9833333333,119.8166666667,10,2,2
-7.0833333333,119.8833333333,11,5,1
-8.0166666667,120.0333333333,6,4,0
-9.1666666667,121.8333333333,4,2,0
-9.2,122.3666666667,10,4,0
-8.9166666667,122.4,12,8,0
-9.1666666667,122.5333333333,14,6,0
-9.1,121.8833333333,17,7,0
-9.1666666667,121.8333333333,15,6,0
-9.1333333333,121.8,12,6,0
-9.2,121.4333333333,11,4,0
-9.15,121.75,19,2,0
-9.0333333333,121.5333333333,12,1,0
-8.9666666667,122.3333333333,22,4,0
-9.0333333333,122.3833333333,18,7,0
-9,122.2333333333,27,7,0
-9.0666666667,122.2666666667,20,3,0
-9.5,121.6,18,4,0
-9.3,121.1166666667,26,3,0
-9.25,121.4,22,7,0
-9.2,121.3333333333,31,4,0
-9.1333333333,121.35,20,6,0
-9.1166666667,121.4333333333,21,7,0
-7.8,118.8833333333,11,1,0
-7.5833333333,119.1,13,0,0
-7.5,119.2,21,0,0
-7.3666666667,119.4833333333,17,3,0
-7.0333333333,119.3666666667,22,5,0
-7.2166666667,119.4,27,2,0
-7.25,119.3,18,1,0
-7.1333333333,119.1666666667,16,0,0
-7.3166666667,119.1333333333,15,2,0
-7.25,119.1,12,2,0
-10.05,114.6666666667,10,4,1
-10.0666666667,114.9833333333,15,2,2
