Posisi_LS,Posisi_BT,Yellowfin,Bigeye,Albacore
-12.7833333333,115.5833333333,9,3,1
-12.75,115.4,1,4,1
-12.9833333333,111.1833333333,7,7,0
-13.4,111.0166666667,10,7,0
-13.2666666667,111,5,10,0
-13.1333333333,111.5166666667,2,16,0
-13.4,111.6,3,16,0
-13.3833333333,112.55,3,9,6
-13.3833333333,112.55,3,9,6
-15.5666666667,112.4166666667,1,6,4
-13.4333333333,112,2,11,2
-13.6666666667,112.0833333333,12,5,0
-12.9,113.0833333333,2,6,0
-13.25,113.1666666667,9,21,0
-13.3666666667,113.45,2,12,0
-13.1833333333,113.9166666667,1,10,0
-13.1,113.7166666667,1,5,0
-13.6333333333,114.2833333333,2,6,1
-13.8166666667,113.5666666667,2,6,1
-14.3833333333,113.15,1,15,0
-13.1333333333,113.9166666667,10,7,0
-13.6,113.3333333333,4,10,0
-14.3333333333,113.2333333333,1,7,0
-14.8666666667,113.1833333333,0,2,0
-15.0166666667,112.6166666667,3,11,0
-15.1333333333,112.85,3,9,0
-15.35,112.9,8,7,0
-11.3333333333,119.5,3,5,0
-11.0166666667,118.9166666667,5,1,0
-11.0833333333,116.3333333333,5,0,0
-11.2,114.2666666667,5,1,0
-11.75,111.85,1,0,0
-11.75,110.8,3,1,0
-11.0666666667,110.65,1,3,0
-12.4666666667,110.3333333333,7,3,2
-12.5833333333,111.5,6,12,2
-12.3,111.0666666667,7,6,0
-13.4833333333,111.1833333333,2,24,0
-12.8166666667,110.6333333333,3,10,3
-13.45,111.15,2,25,1
-13.0166666667,111.05,1,20,0
-11.7,112.55,12,4,0
-11.6666666667,112.3166666667,10,6,1
-11.8833333333,112.9333333333,6,4,0
-12.65,112.2666666667,15,3,0
-13.0333333333,113.4666666667,13,8,0
-13.9666666667,113.3333333333,12,4,0
-14.3166666667,113.8333333333,8,13,0
-14.3666666667,113.0333333333,9,8,0
-13.3333333333,113.4333333333,6,2,0
-12.5,112.1333333333,4,2,0
-13.4333333333,111.75,2,10,3
-12.9,112.0333333333,1,12,2
-12.9333333333,112.2166666667,8,9,1
-12.75,112.1333333333,1,12,0
-12.8666666667,112.3666666667,3,12,0
-12.6,113.0833333333,3,5,0
-12.6333333333,110.95,10,7,0
-12.3833333333,112.3833333333,1,7,1
-13.2666666667,113,5,12,1
-13.85,113.3333333333,6,6,1
-13.7,113.2166666667,2,8,0
-13.9833333333,113.2166666667,2,8,0
-13.6833333333,113.1666666667,5,13,1
-13.65,113.3,20,14,1
-13.65,113.3,7,8,0
-13.45,112.9,7,15,0
-14.6666666667,112.9,3,21,0
-13.5666666667,113.1333333333,1,8,0
-14.6666666667,114,1,22,0
-14.2166666667,113.8166666667,1,10,0
-14.1166666667,113.75,5,9,0
-14.1166666667,113.75,10,0,0
-13.5666666667,114.1833333333,1,3,0
-11.2166666667,118.7833333333,7,5,0
-12,119,4,3,0
-12.75,115.6333333333,7,4,5
-13,115.0833333333,7,7,0
-12.7833333333,114.5333333333,4,1,0
-11.45,115.8333333333,5,3,0
-14.2833333333,113.7833333333,3,5,0
-13.6833333333,113.2,5,6,0
-14.2333333333,112.95,1,22,0
-14.5166666667,113.1666666667,0,26,0
-14.2333333333,112.9333333333,3,6,0
-15.15,113.3333333333,0,5,0
-13.7166666667,113.7166666667,1,2,0
-11.6666666667,114.4666666667,2,2,0
-12.8,110.5,6,22,0
-12.7166666667,110.4,7,5,1
-12.35,111.9166666667,8,12,1
-13.85,111.7166666667,3,3,3
-13.7,111.65,2,16,5
-13.05,111.0333333333,2,16,1
-13.4,111.1333333333,2,15,2
-12.1666666667,117.6666666667,4,10,0
-12,117.5,4,5,0
-11.9166666667,117.1666666667,2,14,0
-12.8833333333,117.2,11,8,5
-12.95,116.9666666667,1,3,2
-12.8333333333,116.1333333333,0,3,1
-12.0333333333,116.0833333333,3,5,1
-11.2666666667,118.6833333333,2,7,0
-11.4666666667,118.1666666667,5,3,0
-11.6666666667,116.7666666667,3,1,0
-11.8833333333,117.3666666667,7,2,0
-11.7666666667,116.0333333333,6,3,1
-11.9,115.6166666667,3,3,0
-12.3666666667,120.5666666667,4,9,0
-12.2833333333,120.8166666667,1,6,0
-12.0666666667,121.1833333333,2,5,0
-11.9666666667,119.95,2,4,0
-11.3166666667,120.4666666667,4,4,0
-11.55,119.9166666667,7,1,0
-12.9666666667,112.4666666667,2,4,4
-13.6666666667,112.35,1,3,1
-13.0333333333,113.5166666667,0,2,0
-12.5333333333,113.15,2,3,0
-12.6666666667,114.9666666667,0,7,1
-12.4166666667,115.1,4,6,0
-11.85,114.7666666667,3,8,0
-11.8666666667,114.9166666667,4,5,0
-11.4166666667,114.6666666667,0,4,0
-12.6833333333,118.15,0,1,0
-11.9166666667,117.25,1,19,0
-11.9333333333,117.2,0,3,0
-11.6666666667,116.5,4,26,0
-11.2833333333,118.3333333333,8,3,0
-11.9166666667,119,4,3,0
-12.55,119.15,2,7,0
-11.9,119.4333333333,5,12,0
-11.8,119.4,5,8,0
-12.1833333333,119.0333333333,4,13,0
-12.35,119.3833333333,6,4,0
-11.0833333333,112.4166666667,0,1,0
-11.5166666667,115.4,2,4,0
-11.5833333333,114.7166666667,0,7,0
-11.6666666667,114.1666666667,4,0,0
-11.8333333333,116.7333333333,5,5,0
-11.65,115.7166666667,1,10,0
-11.9166666667,116.2333333333,5,9,2
-11.8333333333,116.1,1,3,0
-12.2166666667,116.1666666667,2,8,0
-11.4,117.0166666667,5,3,0
-11.5166666667,116.9,3,0,0
-12.4166666667,115.1333333333,3,1,0
-12.2166666667,114.7666666667,8,11,0
-12.3666666667,114.45,1,4,1
-12.15,114.6,3,4,0
-13.0833333333,113.8833333333,2,14,2
-13.0833333333,113.9166666667,2,7,0
-12.7833333333,115.9833333333,4,6,2
-12.9833333333,115.8166666667,2,8,2
-12.7833333333,114.9166666667,2,7,4
-11.8666666667,112.35,0,5,0
-11.95,112.1166666667,0,6,0
-12.95,111.7,0,7,1
-13.2666666667,111.15,15,0,0
-13.5666666667,111.75,0,26,0
-14.4666666667,112.9666666667,0,8,1
-13.4333333333,112.8,5,7,0
-13.6833333333,113.3666666667,1,6,0
-12.2666666667,113.9,1,6,5
-12.6333333333,114.3333333333,3,5,1
-13.1333333333,114.3,3,17,1
-13.0333333333,114.3,6,17,0
-13.0333333333,114.0333333333,5,13,0
-13.0166666667,114.0833333333,9,17,1
-12.2166666667,111.5333333333,5,7,0
-12.5833333333,112.1666666667,7,5,0
-13.2166666667,112.5833333333,0,6,0
-13.8,112.6333333333,1,10,0
-12.9333333333,115.8666666667,1,18,0
-13.4666666667,116.3333333333,2,2,0
-12.7333333333,115.6666666667,6,3,0
-12.5333333333,115.3833333333,6,6,0
-12.2166666667,118.15,2,9,0
-12.45,118.4333333333,9,3,0
-12.0666666667,117.9333333333,3,24,0
-12.2,118,0,6,0
-12.5333333333,117.6666666667,2,19,0
-13.3333333333,117.8,1,2,1
-12.6666666667,117.7333333333,1,2,0
-11.95,115.4833333333,9,5,0
-11.5833333333,119.3666666667,5,12,0
-12,119.0666666667,1,4,0
-11.1666666667,119.15,7,5,0
-11.4833333333,119.65,6,5,0
-11.1333333333,119.35,4,6,0
-11.2833333333,119.85,3,3,0
-12.0333333333,118.4833333333,6,11,0
-12.2333333333,118,7,5,0
-12.5833333333,111.8833333333,2,6,0
-13.5833333333,111.8666666667,0,2,0
-12.7,111.8333333333,1,10,0
-12.8666666667,113.1666666667,1,0,0
-12.2166666667,115.9166666667,5,5,0
-12.4666666667,116.05,12,6,0
-12.6,115.6666666667,1,3,0
-12.65,117.4,0,18,0
-12.2666666667,117.5166666667,17,0,0
-11.9333333333,117.1333333333,0,14,0
-12,117.4833333333,6,8,0
-12.1,116.5166666667,5,14,0
-11.7666666667,116.3,7,14,0
-11.9833333333,116.1166666667,5,9,4
-11.0333333333,118.5833333333,0,0,0
-11.8333333333,119.2333333333,3,5,0
-12.0666666667,119.4,3,11,0
-11.4833333333,119.4,3,1,0
-12.1833333333,119.0333333333,3,16,0
-11.95,119.2333333333,12,14,0
-12.2166666667,117.7666666667,10,5,0
-12.35,117.9666666667,2,8,0
-11.6166666667,116.95,5,5,0
-12.25,117.3333333333,9,0,0
-12.4333333333,116.8833333333,6,4,0
-11.65,115.7833333333,5,5,0
-11.1,116.3,5,1,0
-11.4166666667,118.9666666667,7,2,0
-11.9333333333,119.2,2,10,0
-12.1,119.3166666667,3,15,0
-12.0666666667,119.25,3,6,0
-12.0833333333,119.0666666667,4,5,0
-12.3666666667,119.1,3,11,0
-12.25,119.1666666667,0,11,0
-11.9,119.0166666667,2,3,0
-12.3666666667,115.3333333333,2,3,0
-11.5166666667,115.45,3,3,0
-11.8666666667,114.7833333333,4,7,0
-11.8666666667,114.5666666667,0,1,0
-12.2666666667,114.0333333333,8,7,1
-12.0333333333,113.95,10,9,0
-12.1666666667,113.8833333333,9,4,0
-12.25,114.0833333333,12,7,4
-12.4166666667,114.3166666667,4,3,0
-13.8333333333,118.55,8,11,3
-13.5833333333,118.5166666667,30,13,3
-13.75,118.4,9,10,5
-12.0333333333,115.3666666667,4,0,0
-11.3,116.1833333333,3,1,0
-11.1166666667,115.5333333333,6,2,1
-12.4333333333,114.8166666667,8,7,7
-12,114.7166666667,1,3,1
-13.2,113.3166666667,11,23,7
-13.2333333333,113.6,9,20,3
-13.0333333333,113.3833333333,3,6,0
-13.8333333333,112.7166666667,2,7,5
-12.8833333333,113.8333333333,1,1,0
-12.8,120.45,5,3,4
-12.25,120.1666666667,10,0,2
-12.1833333333,120.9666666667,6,13,2
-12.1333333333,120.9666666667,10,8,2
-12,120.75,3,2,0
-12.8333333333,113.5,6,5,3
-12.4666666667,110.9666666667,3,2,1
-14.4666666667,112.9666666667,1,10,1
-14.1333333333,112.9666666667,5,9,0
-14.2,112.9833333333,10,10,4
-14.2666666667,113.05,10,12,1
-14.4166666667,113.4,7,14,0
-14.6666666667,113.4833333333,2,3,7
-14.65,113.6,8,7,0
-13.1833333333,113.7166666667,3,5,8
-14.4166666667,112.9666666667,3,10,2
-14.4333333333,112.8666666667,5,19,7
-14.5,112.9666666667,1,2,2
-15.2333333333,112.8833333333,0,7,4
-15.5333333333,113.9333333333,0,3,0
-14.4833333333,113.8333333333,1,2,0
-15.3166666667,115.1166666667,2,6,1
-15.4833333333,115.8833333333,1,6,0
-15.1,116.35,4,2,2
-14.1166666667,116.9666666667,7,4,3
-13.6166666667,117.25,6,5,11
-12.55,113.3166666667,11,15,1
-12.6666666667,113.4833333333,6,3,6
-12.95,113.6,2,19,3
-13.1,113.3333333333,2,16,4
-12.9166666667,112.85,2,11,2
-13.8666666667,113.9666666667,9,7,6
-14.2833333333,114.2,10,23,6
-14.0666666667,114.95,0,8,1
-13.2666666667,114.9166666667,1,10,1
-13.3333333333,112.1833333333,5,14,0
-14.3833333333,111.7666666667,2,6,1
-14.3833333333,112.5833333333,1,7,1
-14.6833333333,112.1333333333,5,6,3
-14.3666666667,112.2,2,9,2
-14.4,112.3166666667,6,7,3
-14.25,111.5,4,9,2
-13.8166666667,112.2,2,5,0
-14.3,113.1333333333,7,9,5
-12.4166666667,113.1166666667,13,9,8
-11.6166666667,113.25,9,8,1
-12.0666666667,113.4666666667,1,8,0
-11.9333333333,113.45,1,1,0
-12.3333333333,113.5666666667,7,0,1
-12.6333333333,113.8833333333,5,10,7
-12.8666666667,114.1333333333,26,5,10
-12.7666666667,113.2666666667,29,7,16
-12.85,113.3333333333,3,8,5
-13.0333333333,112.9666666667,6,2,2
-13.6833333333,113.8333333333,3,1,0
-13.8666666667,114.5333333333,1,0,0
-13.15,115.3833333333,3,8,3
-12.7833333333,115.2833333333,5,4,0
-13.4166666667,114.3,3,1,0
-12.7,115,6,4,3
-11.8333333333,115.2333333333,2,6,0
-11.8,115.1333333333,7,4,0
-11.55,114.9833333333,4,2,1
-11.3166666667,114.1666666667,2,5,1
-11.65,113.1333333333,0,1,0
-12.05,112.4833333333,1,2,2
-12.9,111.7833333333,6,7,3
-13.5833333333,111.7833333333,0,4,1
-14.8,112.3,9,12,10
-15.3166666667,112.7,1,8,2
-14,112.4833333333,8,16,16
-13.1833333333,112.65,6,23,8
-13.2,112.5,7,3,6
-13.7333333333,112.35,4,20,5
-14.4333333333,112.8666666667,3,6,0
-14.7833333333,112.75,2,10,1
-14.8333333333,113.0166666667,2,8,0
-13.9166666667,113.9333333333,2,7,1
-14.7333333333,113.7833333333,3,2,1
-13.5166666667,114.5666666667,2,4,0
-12.9833333333,112.7833333333,5,6,7
-13.15,113.6166666667,11,10,3
-13.3,111.7,2,2,0
-14.0666666667,111.15,1,0,0
-15.0666666667,111.95,10,18,4
-15.35,112.0833333333,8,6,4
-14.2833333333,112.5333333333,7,8,15
-13.2833333333,113.2666666667,5,7,6
-13.0333333333,113.2,7,13,5
-12.9333333333,113.35,6,7,4
-12.9166666667,114.8333333333,3,6,2
-13,114.3333333333,7,9,5
-12.8166666667,113.7833333333,4,2,1
-12.75,113.8,3,4,6
-13.2166666667,114.6333333333,3,2,19
-13.2,113.5833333333,12,14,10
-13.7333333333,113.7,16,6,0
-13.7,113.9166666667,18,17,10
-13.85,113.5166666667,12,20,7
-13.4666666667,111.8,15,14,2
-13.65,110.5,4,14,9
-13.4666666667,110.4333333333,13,16,6
-13.55,110.3,3,7,5
-13.1666666667,110.5333333333,9,11,4
-12.7166666667,114.7166666667,4,7,13
-13.2166666667,114.8166666667,1,2,2
-12.3,115.4666666667,3,13,3
-11.8333333333,115.4333333333,3,4,2
-13.1333333333,112.8333333333,10,17,12
-13.6,113.1,8,19,3
-13.7,112.3666666667,9,15,5
-13.75,112.25,3,16,2
-12.35,112.1666666667,2,5,6
-11.65,118.3,2,5,0
-12.1333333333,118.55,4,1,0
-11.3833333333,119.8666666667,7,6,0
-11.6333333333,120.0333333333,2,5,0
-11.5833333333,119.1833333333,9,2,0
-13.0166666667,113.8166666667,11,5,3
-12.2666666667,113.4333333333,3,5,8
-13.1833333333,113.3333333333,3,17,10
-13.1333333333,112.8333333333,3,17,10
-12.5333333333,113,13,4,7
-12.95,113.4666666667,4,2,3
-11.3333333333,112.7166666667,10,1,0
-12.8666666667,114.0833333333,0,2,1
-13.65,115.5166666667,0,1,0
-13.2666666667,112.9666666667,10,5,6
-13.5333333333,113.55,4,7,0
-13,112.75,4,2,4
-13.7,112.75,4,15,4
-13.0666666667,111.7833333333,6,5,0
-13.35,112.7166666667,5,3,1
-13.5666666667,111.3833333333,2,5,1
-13.5333333333,111.8333333333,3,4,4
-12.6666666667,112.0833333333,3,3,2
-11.6833333333,114.4333333333,4,5,0
-11.5666666667,113.9666666667,10,2,1
-11.0666666667,113.7333333333,4,1,0
-13.4833333333,115.6666666667,1,10,3
-13.75,115.2166666667,0,3,0
-12.7833333333,114.6333333333,5,17,3
-13.0666666667,114.5,8,6,6
-13.0833333333,114.1666666667,3,10,4
-13.5333333333,113.9333333333,1,4,3
-12.8666666667,113.7333333333,1,1,0
-12.5833333333,114.2333333333,6,2,2
-12.4,113.1166666667,9,0,4
-13.4333333333,112.2,3,6,6
-13.3333333333,111.8166666667,8,8,3
-11.9166666667,111.8666666667,7,3,2
-12.5666666667,111.0833333333,4,15,0
-12.1,110.95,4,7,6
-12.7333333333,111.5,3,5,5
-11.65,115.35,10,2,0
-11.5333333333,115.4,7,0,0
-13.2166666667,114.3333333333,11,7,0
-13.3833333333,114.6666666667,3,8,1
-13.3166666667,114.6333333333,5,9,0
-11.65,113.9666666667,6,5,0
-13.5,114.5833333333,2,9,0
-13.7166666667,114.6333333333,6,5,0
-13.7,113.4,4,7,0
-13.75,113.8,1,8,3
-12.95,113.2,4,8,9
-13.2666666667,113.35,4,6,3
-12.9,113.5666666667,1,13,4
-12.9833333333,113.2,8,35,8
-12.9666666667,113.35,6,36,2
-13.0333333333,113.3166666667,6,19,2
-11.6166666667,110.0666666667,1,9,1
-13.3,110.65,7,17,1
-11.7666666667,109.8333333333,0,5,0
-13.7666666667,113.2166666667,8,6,5
-13.8333333333,113.0333333333,5,6,7
-13.7166666667,118.7833333333,2,4,0
-13,117.6333333333,1,5,6
-12.1666666667,117.7333333333,5,5,0
-12.0666666667,118.05,10,2,1
-11.6833333333,118.5833333333,12,4,0
-11.05,117.8666666667,8,0,0
-11.0333333333,119.0333333333,6,7,0
-11.3333333333,110.65,5,7,1
-14.1666666667,112.25,3,6,3
-14.25,112.5,5,5,9
-14,112.5,3,3,7
-13.6666666667,112.1666666667,2,2,3
-12.5166666667,112.3,4,1,3
-14.0833333333,113,4,6,2
-14.5166666667,112.4333333333,4,10,3
-14.8333333333,112.4666666667,3,6,3
-13.5333333333,113.3333333333,5,2,9
-11.0833333333,112.3666666667,1,7,0
-13.6666666667,117.5166666667,4,7,15
-13.05,117.25,7,2,1
-13.25,117.7,5,2,6
-13.5333333333,118.2333333333,5,5,11
-13.5,118.45,6,15,15
-13.0833333333,118.4166666667,4,23,10
-12.85,118.4166666667,2,13,11
-14.3333333333,112.9833333333,5,16,8
-14.8,112.5166666667,9,4,1
-14.0833333333,112.9333333333,6,7,6
-14.2666666667,111.7666666667,13,19,5
-14.6666666667,112.1,3,14,8
